expenditure_on_education_pct_gdp,mortality_rate_infant,gini_index,gdp_per_capita_ppp,inflation_consumer_prices,intentional_homicides,unemployment,gross_fixed_capital_formation,population_density,suicide_mortality_rate,tax_revenue,taxes_on_income_profits_capital,government_health_expenditure_pct_gdp,urban_population_pct_total,time,rating,sex_BOY,sex_GIRL,sex_TOT,country
4.86667013168335,3.6,31.457142857142856,42866.60432950846,1.76278015613196,1.06910609399713,5.225,27.40416776604222,2.959200369680955,11.7,21.09748329615445,65.51730988641718,6.17947626,85.402,2012.0,497.821,0.0,1.0,0.0,0
4.86667013168335,3.6,31.457142857142856,42866.60432950846,1.76278015613196,1.06910609399713,5.225,27.40416776604222,2.959200369680955,11.7,21.09748329615445,65.51730988641718,6.17947626,85.402,2012.0,504.0,0.0,0.0,1.0,0
5.3155198097229,3.3,36.32857142857142,46292.09543911793,1.50836672165921,0.990754226978393,6.055,26.2023360145944,3.1001125964880307,13.2,21.86642359083,64.89343285454432,7.23406696,85.701,2015.0,497.0,1.0,0.0,0.0,0
5.3155198097229,3.3,36.32857142857142,46292.09543911793,1.50836672165921,0.990754226978393,6.055,26.2023360145944,3.1001125964880307,13.2,21.86642359083,64.89343285454432,7.23406696,85.701,2015.0,491.0,0.0,1.0,0.0,0
5.3155198097229,3.3,36.32857142857142,46292.09543911793,1.50836672165921,0.990754226978393,6.055,26.2023360145944,3.1001125964880307,13.2,21.86642359083,64.89343285454432,7.23406696,85.701,2015.0,494.0,0.0,0.0,1.0,0
5.12431001663208,3.2,34.3,50251.335338146906,1.91140094445691,0.884735037869462,5.3,24.365257670254937,3.245344915899855,12.4,23.177203056825377,65.1641514705453,7.20352697,86.012,2018.0,494.0,1.0,0.0,0.0,0
5.12431001663208,3.2,34.3,50251.335338146906,1.91140094445691,0.884735037869462,5.3,24.365257670254937,3.245344915899855,12.4,23.177203056825377,65.1641514705453,7.20352697,86.012,2018.0,488.0,0.0,1.0,0.0,0
5.12431001663208,3.2,34.3,50251.335338146906,1.91140094445691,0.884735037869462,5.3,24.365257670254937,3.245344915899855,12.4,23.177203056825377,65.1641514705453,7.20352697,86.012,2018.0,491.0,0.0,0.0,1.0,0
5.36183023452759,4.3,29.5,32145.87051081063,1.35555370896452,0.615755660272331,4.779,24.108115647526557,98.4176320891905,18.2,26.646969932088187,28.216838924985225,6.98268557,59.375,2003.0,509.0,1.0,0.0,0.0,1
5.36183023452759,4.3,29.5,32145.87051081063,1.35555370896452,0.615755660272331,4.779,24.108115647526557,98.4176320891905,18.2,26.646969932088187,28.216838924985225,6.98268557,59.375,2003.0,502.0,0.0,1.0,0.0,1
5.36183023452759,4.3,29.5,32145.87051081063,1.35555370896452,0.615755660272331,4.779,24.108115647526557,98.4176320891905,18.2,26.646969932088187,28.216838924985225,6.98268557,59.375,2003.0,506.0,0.0,0.0,1.0,1
5.22652006149292,3.9,29.6,37659.73297310904,1.4415485111902,0.737805332723898,5.32,22.600755830918352,100.201660203587,16.4,25.050442556682185,27.146682747217746,6.9434433,58.532,2006.0,517.0,1.0,0.0,0.0,1
5.22652006149292,3.9,29.6,37659.73297310904,1.4415485111902,0.737805332723898,5.32,22.600755830918352,100.201660203587,16.4,25.050442556682185,27.146682747217746,6.9434433,58.532,2006.0,494.0,0.0,1.0,0.0,1
5.22652006149292,3.9,29.6,37659.73297310904,1.4415485111902,0.737805332723898,5.32,22.600755830918352,100.201660203587,16.4,25.050442556682185,27.146682747217746,6.9434433,58.532,2006.0,505.0,0.0,0.0,1.0,1
5.48040008544922,3.3,30.5,46457.345777031136,2.48567562177015,0.960895526159402,4.909,22.64929278565803,102.15694377120698,16.3,25.928197640920043,26.99328873564254,7.43251085,57.147,2012.0,516.682,1.0,0.0,0.0,1
5.48040008544922,3.3,30.5,46457.345777031136,2.48567562177015,0.960895526159402,4.909,22.64929278565803,102.15694377120698,16.3,25.928197640920043,26.99328873564254,7.43251085,57.147,2012.0,494.462,0.0,1.0,0.0,1
5.48040008544922,3.3,30.5,46457.345777031136,2.48567562177015,0.960895526159402,4.909,22.64929278565803,102.15694377120698,16.3,25.928197640920043,26.99328873564254,7.43251085,57.147,2012.0,506.0,0.0,0.0,1.0,1
5.45658016204834,3.0,30.5,49865.90394241847,0.89656333526032,0.509116600545148,5.802,22.696707457706864,104.73459767329132,16.0,26.826167415542773,28.707798993156548,7.51185322,57.715,2015.0,510.0,1.0,0.0,0.0,1
5.45658016204834,3.0,30.5,49865.90394241847,0.89656333526032,0.509116600545148,5.802,22.696707457706864,104.73459767329132,16.0,26.826167415542773,28.707798993156548,7.51185322,57.715,2015.0,483.0,0.0,1.0,0.0,1
5.45658016204834,3.0,30.5,49865.90394241847,0.89656333526032,0.509116600545148,5.802,22.696707457706864,104.73459767329132,16.0,26.826167415542773,28.707798993156548,7.51185322,57.715,2015.0,497.0,0.0,0.0,1.0,1
5.22655010223389,2.9,30.8,56937.94428298396,1.9983798142954,0.972794280874553,4.933,24.095129262390834,107.13185894328647,15.7,25.417502121671355,27.48497976529772,7.705019,58.297,2018.0,505.0,1.0,0.0,0.0,1
5.22655010223389,2.9,30.8,56937.94428298396,1.9983798142954,0.972794280874553,4.933,24.095129262390834,107.13185894328647,15.7,25.417502121671355,27.48497976529772,7.705019,58.297,2018.0,492.0,0.0,1.0,0.0,1
5.22655010223389,2.9,30.8,56937.94428298396,1.9983798142954,0.972794280874553,4.933,24.095129262390834,107.13185894328647,15.7,25.417502121671355,27.48497976529772,7.705019,58.297,2018.0,499.0,0.0,0.0,1.0,1
5.89130210876465,4.4,28.1,30934.441402619766,1.5889639997038,2.5415244630632072,7.68,20.49418883770353,342.672820343461,21.5,25.076618010940248,36.64782867340868,6.79239845,97.296,2003.0,533.0,1.0,0.0,0.0,2
5.89130210876465,4.4,28.1,30934.441402619766,1.5889639997038,2.5415244630632072,7.68,20.49418883770353,342.672820343461,21.5,25.076618010940248,36.64782867340868,6.79239845,97.296,2003.0,525.0,0.0,1.0,0.0,2
5.89130210876465,4.4,28.1,30934.441402619766,1.5889639997038,2.5415244630632072,7.68,20.49418883770353,342.672820343461,21.5,25.076618010940248,36.64782867340868,6.79239845,97.296,2003.0,529.0,0.0,0.0,1.0,2
5.62658596038818,4.0,28.1,35256.9283814906,1.7912077007046,0.9163926102805986,8.246,22.32543906455913,348.347357992074,20.2,25.287750479391917,36.90735903781045,6.80942583,97.454,2006.0,524.0,1.0,0.0,0.0,2
5.62658596038818,4.0,28.1,35256.9283814906,1.7912077007046,0.9163926102805986,8.246,22.32543906455913,348.347357992074,20.2,25.287750479391917,36.90735903781045,6.80942583,97.454,2006.0,517.0,0.0,1.0,0.0,2
5.62658596038818,4.0,28.1,35256.9283814906,1.7912077007046,0.9163926102805986,8.246,22.32543906455913,348.347357992074,20.2,25.287750479391917,36.90735903781045,6.80942583,97.454,2006.0,520.0,0.0,0.0,1.0,2
6.45809984207153,3.8,28.6,37749.90918977529,-0.0531456741253769,0.6365398998308169,7.908,22.784501409634466,356.555250990753,20.6,23.781462787266417,34.09460413894011,7.87510586,97.603,2009.0,526.0,1.0,0.0,0.0,2
6.45809984207153,3.8,28.6,37749.90918977529,-0.0531456741253769,0.6365398998308169,7.908,22.784501409634466,356.555250990753,20.6,23.781462787266417,34.09460413894011,7.87510586,97.603,2009.0,504.0,0.0,1.0,0.0,2
6.45809984207153,3.8,28.6,37749.90918977529,-0.0531456741253769,0.6365398998308169,7.908,22.784501409634466,356.555250990753,20.6,23.781462787266417,34.09460413894011,7.87510586,97.603,2009.0,515.0,0.0,0.0,1.0,2
6.25576496124268,3.5,27.5,42290.76205200192,2.83966343445899,0.767858402235669,7.542,22.96188745663556,366.8075297225892,20.8,25.824141250061174,35.36614635594188,8.02982998,97.744,2012.0,520.081,1.0,0.0,0.0,2
6.25576496124268,3.5,27.5,42290.76205200192,2.83966343445899,0.767858402235669,7.542,22.96188745663556,366.8075297225892,20.8,25.824141250061174,35.36614635594188,8.02982998,97.744,2012.0,508.935,0.0,1.0,0.0,2
6.25576496124268,3.5,27.5,42290.76205200192,2.83966343445899,0.767858402235669,7.542,22.96188745663556,366.8075297225892,20.8,25.824141250061174,35.36614635594188,8.02982998,97.744,2012.0,515.0,0.0,0.0,1.0,2
6.4515700340271,3.4,27.7,46200.90445430703,0.561429152790065,3.10025645231604,8.482,22.963421769161325,372.33143989431966,18.6,24.35453780572852,34.68078381046864,8.26213646,97.876,2015.0,514.0,1.0,0.0,0.0,2
6.4515700340271,3.4,27.7,46200.90445430703,0.561429152790065,3.10025645231604,8.482,22.963421769161325,372.33143989431966,18.6,24.35453780572852,34.68078381046864,8.26213646,97.876,2015.0,500.0,0.0,1.0,0.0,2
6.4515700340271,3.4,27.7,46200.90445430703,0.561429152790065,3.10025645231604,8.482,22.963421769161325,372.33143989431966,18.6,24.35453780572852,34.68078381046864,8.26213646,97.876,2015.0,507.0,0.0,0.0,1.0,2
6.38107013702393,3.4,27.2,52530.56208213472,2.05316499865186,2.445101889176749,5.948,23.62267384384507,377.3795904887714,18.7,24.008566010536228,34.00175878350077,8.33381271,98.001,2018.0,514.0,1.0,0.0,0.0,2
6.38107013702393,3.4,27.2,52530.56208213472,2.05316499865186,2.445101889176749,5.948,23.62267384384507,377.3795904887714,18.7,24.008566010536228,34.00175878350077,8.33381271,98.001,2018.0,502.0,0.0,1.0,0.0,2
6.38107013702393,3.4,27.2,52530.56208213472,2.05316499865186,2.445101889176749,5.948,23.62267384384507,377.3795904887714,18.7,24.008566010536228,34.00175878350077,8.33381271,98.001,2018.0,508.0,0.0,0.0,1.0,2
5.290981701442176,5.3,33.8,32349.943660867677,2.75856321360112,1.73627308507896,7.574,20.01240095573433,3.529497556769828,12.4,13.22893471327173,50.348114846650304,6.59055662,79.967,2003.0,541.0,1.0,0.0,0.0,4
5.290981701442176,5.3,33.8,32349.943660867677,2.75856321360112,1.73627308507896,7.574,20.01240095573433,3.529497556769828,12.4,13.22893471327173,50.348114846650304,6.59055662,79.967,2003.0,530.0,0.0,1.0,0.0,4
5.290981701442176,5.3,33.8,32349.943660867677,2.75856321360112,1.73627308507896,7.574,20.01240095573433,3.529497556769828,12.4,13.22893471327173,50.348114846650304,6.59055662,79.967,2003.0,532.0,0.0,0.0,1.0,4
6.089528220040458,5.2,34.1,38119.41319583971,2.00202539534161,1.86893669521027,6.484,22.885203137298923,3.632909156006465,11.2,13.348220669342112,54.45306798859727,6.4866991,80.213,2006.0,534.0,1.0,0.0,0.0,4
6.089528220040458,5.2,34.1,38119.41319583971,2.00202539534161,1.86893669521027,6.484,22.885203137298923,3.632909156006465,11.2,13.348220669342112,54.45306798859727,6.4866991,80.213,2006.0,520.0,0.0,1.0,0.0,4
6.089528220040458,5.2,34.1,38119.41319583971,2.00202539534161,1.86893669521027,6.484,22.885203137298923,3.632909156006465,11.2,13.348220669342112,54.45306798859727,6.4866991,80.213,2006.0,527.0,0.0,0.0,1.0,4
4.84057998657227,5.0,34.0,38865.41345772664,0.299466803009299,1.81580492682648,8.46,22.30696974672476,3.7508847716658913,12.0,12.304385954863829,53.50267418121172,7.52310753,80.758,2009.0,533.0,1.0,0.0,0.0,4
4.84057998657227,5.0,34.0,38865.41345772664,0.299466803009299,1.81580492682648,8.46,22.30696974672476,3.7508847716658913,12.0,12.304385954863829,53.50267418121172,7.52310753,80.758,2009.0,521.0,0.0,1.0,0.0,4
4.84057998657227,5.0,34.0,38865.41345772664,0.299466803009299,1.81580492682648,8.46,22.30696974672476,3.7508847716658913,12.0,12.304385954863829,53.50267418121172,7.52310753,80.758,2009.0,527.0,0.0,0.0,1.0,4
4.69258737564087,4.8,33.5,42290.96541027452,1.51567823124517,1.58250294806031,7.392,24.494186476065902,3.871939493106421,11.8,11.664427363103757,53.04289797974289,7.40953112,81.137,2012.0,523.154,1.0,0.0,0.0,4
4.69258737564087,4.8,33.5,42290.96541027452,1.51567823124517,1.58250294806031,7.392,24.494186476065902,3.871939493106421,11.8,11.664427363103757,53.04289797974289,7.40953112,81.137,2012.0,513.022,0.0,1.0,0.0,4
4.69258737564087,4.8,33.5,42290.96541027452,1.51567823124517,1.58250294806031,7.392,24.494186476065902,3.871939493106421,11.8,11.664427363103757,53.04289797974289,7.40953112,81.137,2012.0,518.0,0.0,0.0,1.0,4
4.7393798828125,4.7,33.7,44670.080538583774,1.12524136094277,1.70994583417735,6.945,23.85058193104848,3.982215113561963,13.0,12.38981090632131,54.011139558909406,7.59109926,81.259,2015.0,520.0,1.0,0.0,0.0,4
4.7393798828125,4.7,33.7,44670.080538583774,1.12524136094277,1.70994583417735,6.945,23.85058193104848,3.982215113561963,13.0,12.38981090632131,54.011139558909406,7.59109926,81.259,2015.0,511.0,0.0,1.0,0.0,4
4.7393798828125,4.7,33.7,44670.080538583774,1.12524136094277,1.70994583417735,6.945,23.85058193104848,3.982215113561963,13.0,12.38981090632131,54.011139558909406,7.59109926,81.259,2015.0,516.0,0.0,0.0,1.0,4
4.8889799118042,4.6,32.5,49992.76227577082,2.26822567248103,1.78748605315357,5.837,22.676090231482974,4.134148895945498,12.0,13.057684669307484,55.21803721958302,7.57710123,81.411,2018.0,514.0,1.0,0.0,0.0,4
4.8889799118042,4.6,32.5,49992.76227577082,2.26822567248103,1.78748605315357,5.837,22.676090231482974,4.134148895945498,12.0,13.057684669307484,55.21803721958302,7.57710123,81.411,2018.0,510.0,0.0,1.0,0.0,4
4.8889799118042,4.6,32.5,49992.76227577082,2.26822567248103,1.78748605315357,5.837,22.676090231482974,4.134148895945498,12.0,13.057684669307484,55.21803721958302,7.57710123,81.411,2018.0,512.0,0.0,0.0,1.0,4
3.04014992713928,7.6,47.3,15676.58342821085,3.39201733699409,3.61197042506372,9.024,21.06470601989398,21.968893067144386,10.0,19.61201732669067,40.86536065001744,2.49547577,86.842,2006.0,424.0,1.0,0.0,0.0,6
3.04014992713928,7.6,47.3,15676.58342821085,3.39201733699409,3.61197042506372,9.024,21.06470601989398,21.968893067144386,10.0,19.61201732669067,40.86536065001744,2.49547577,86.842,2006.0,396.0,0.0,1.0,0.0,6
3.04014992713928,7.6,47.3,15676.58342821085,3.39201733699409,3.61197042506372,9.024,21.06470601989398,21.968893067144386,10.0,19.61201732669067,40.86536065001744,2.49547577,86.842,2006.0,411.0,0.0,0.0,1.0,6
4.25475978851318,7.5,47.0,16118.376746500046,0.353045178360957,3.74254898595635,11.313,24.12031560390407,22.639841997385453,12.7,14.605860565337297,28.0864075950764,3.37831378,87.017,2009.0,431.0,1.0,0.0,0.0,6
4.25475978851318,7.5,47.0,16118.376746500046,0.353045178360957,3.74254898595635,11.313,24.12031560390407,22.639841997385453,12.7,14.605860565337297,28.0864075950764,3.37831378,87.017,2009.0,410.0,0.0,1.0,0.0,6
4.25475978851318,7.5,47.0,16118.376746500046,0.353045178360957,3.74254898595635,11.313,24.12031560390407,22.639841997385453,12.7,14.605860565337297,28.0864075950764,3.37831378,87.017,2009.0,421.0,0.0,0.0,1.0,6
4.54170417785645,7.2,45.61428571428571,21584.681267262484,3.00744840213047,2.50262790345923,6.637,26.75266240666065,23.323503225147,10.5,18.99105955369864,30.36063147684504,3.36552095,87.189,2012.0,435.525,1.0,0.0,0.0,6
4.54170417785645,7.2,45.61428571428571,21584.681267262484,3.00744840213047,2.50262790345923,6.637,26.75266240666065,23.323503225147,10.5,18.99105955369864,30.36063147684504,3.36552095,87.189,2012.0,410.543,0.0,1.0,0.0,6
4.54170417785645,7.2,45.61428571428571,21584.681267262484,3.00744840213047,2.50262790345923,6.637,26.75266240666065,23.323503225147,10.5,18.99105955369864,30.36063147684504,3.36552095,87.189,2012.0,423.0,0.0,0.0,1.0,6
4.90390014648438,6.8,44.4,22691.48662444846,4.34877353217053,2.34469553764708,6.491,25.470371041063068,24.034102096480044,10.0,17.54608292714718,29.82996398918949,3.98668075,87.36,2015.0,432.0,1.0,0.0,0.0,6
4.90390014648438,6.8,44.4,22691.48662444846,4.34877353217053,2.34469553764708,6.491,25.470371041063068,24.034102096480044,10.0,17.54608292714718,29.82996398918949,3.98668075,87.36,2015.0,413.0,0.0,1.0,0.0,6
4.90390014648438,6.8,44.4,22691.48662444846,4.34877353217053,2.34469553764708,6.491,25.470371041063068,24.034102096480044,10.0,17.54608292714718,29.82996398918949,3.98668075,87.36,2015.0,423.0,0.0,0.0,1.0,6
5.473060131073,6.3,33.542857142857144,25564.536716894498,2.43488981353057,4.41142252575542,7.235,23.049792647462223,25.152179058870363,8.8,18.39552449841113,36.6793840750524,4.65451145,87.564,2018.0,421.0,1.0,0.0,0.0,6
5.473060131073,6.3,33.542857142857144,25564.536716894498,2.43488981353057,4.41142252575542,7.235,23.049792647462223,25.152179058870363,8.8,18.39552449841113,36.6793840750524,4.65451145,87.564,2018.0,414.0,0.0,1.0,0.0,6
5.473060131073,6.3,33.542857142857144,25564.536716894498,2.43488981353057,4.41142252575542,7.235,23.049792647462223,25.152179058870363,8.8,18.39552449841113,36.6793840750524,4.65451145,87.564,2018.0,417.0,0.0,0.0,1.0,6
4.47038984298706,13.4,51.0,13378.675147177775,4.9898311584953,27.1287644105246,8.572,23.374781904132263,42.46933573681839,4.1,15.79726265506604,24.964923860137723,5.32889223,79.764,2015.0,390.0,0.0,0.0,1.0,7
4.47038984298706,13.4,51.0,13378.675147177775,4.9898311584953,27.1287644105246,8.572,23.374781904132263,42.46933573681839,4.1,15.79726265506604,24.964923860137723,5.32889223,79.764,2015.0,395.0,1.0,0.0,0.0,7
4.47038984298706,13.4,51.0,13378.675147177775,4.9898311584953,27.1287644105246,8.572,23.374781904132263,42.46933573681839,4.1,15.79726265506604,24.964923860137723,5.32889223,79.764,2015.0,384.0,0.0,1.0,0.0,7
4.44910001754761,12.2,50.4,15161.31797443085,3.24056932930569,26.231325159933,9.36,21.22787107799117,44.41366471383506,4.0,14.60984244802715,26.56603253263389,5.46089888,80.778,2018.0,391.0,0.0,0.0,1.0,7
4.44910001754761,12.2,50.4,15161.31797443085,3.24056932930569,26.231325159933,9.36,21.22787107799117,44.41366471383506,4.0,14.60984244802715,26.56603253263389,5.46089888,80.778,2018.0,401.0,1.0,0.0,0.0,7
4.44910001754761,12.2,50.4,15161.31797443085,3.24056932930569,26.231325159933,9.36,21.22787107799117,44.41366471383506,4.0,14.60984244802715,26.56603253263389,5.46089888,80.778,2018.0,381.0,0.0,1.0,0.0,7
6.76991987228394,7.4,48.0,21144.409774032483,2.22111461526581,11.6054526979603,9.01,18.202866759705586,98.72177830003918,7.2,13.182148685143243,16.493555134282147,5.27453423,79.34,2018.0,402.0,0.0,0.0,1.0,8
6.76991987228394,7.4,48.0,21144.409774032483,2.22111461526581,11.6054526979603,9.01,18.202866759705586,98.72177830003918,7.2,13.182148685143243,16.493555134282147,5.27453423,79.34,2018.0,411.0,1.0,0.0,0.0,8
6.76991987228394,7.4,48.0,21144.409774032483,2.22111461526581,11.6054526979603,9.01,18.202866759705586,98.72177830003918,7.2,13.182148685143243,16.493555134282147,5.27453423,79.34,2018.0,394.0,0.0,1.0,0.0,8
4.11728000640869,3.9,32.44285714285714,19539.05727717575,0.118739205526791,1.59054843427339,7.777,29.39090163388646,131.9269833052931,17.0,14.985804610809748,17.671692045281773,5.70741272,73.74,2003.0,524.0,1.0,0.0,0.0,9
4.11728000640869,3.9,32.44285714285714,19539.05727717575,0.118739205526791,1.59054843427339,7.777,29.39090163388646,131.9269833052931,17.0,14.985804610809748,17.671692045281773,5.70741272,73.74,2003.0,509.0,0.0,1.0,0.0,9
4.11728000640869,3.9,32.44285714285714,19539.05727717575,0.118739205526791,1.59054843427339,7.777,29.39090163388646,131.9269833052931,17.0,14.985804610809748,17.671692045281773,5.70741272,73.74,2003.0,516.0,0.0,0.0,1.0,9
4.1955099105835,3.4,26.7,23922.15715058684,2.53399258343635,1.26154618011095,7.141,28.4436943640978,132.54245954692556,14.5,14.22222952288678,18.241260928034013,5.2702322,73.533,2006.0,514.0,1.0,0.0,0.0,9
4.1955099105835,3.4,26.7,23922.15715058684,2.53399258343635,1.26154618011095,7.141,28.4436943640978,132.54245954692556,14.5,14.22222952288678,18.241260928034013,5.2702322,73.533,2006.0,504.0,0.0,1.0,0.0,9
4.1955099105835,3.4,26.7,23922.15715058684,2.53399258343635,1.26154618011095,7.141,28.4436943640978,132.54245954692556,14.5,14.22222952288678,18.241260928034013,5.2702322,73.533,2006.0,510.0,0.0,0.0,1.0,9
4.1460599899292,2.9,26.2,27761.796167397926,1.01937735329232,0.901980615093206,6.662,27.614811143255984,135.21408596582083,15.0,13.570221934491896,15.535017245971176,6.00805569,73.324,2009.0,495.0,1.0,0.0,0.0,9
4.1460599899292,2.9,26.2,27761.796167397926,1.01937735329232,0.901980615093206,6.662,27.614811143255984,135.21408596582083,15.0,13.570221934491896,15.535017245971176,6.00805569,73.324,2009.0,490.0,0.0,1.0,0.0,9
4.1460599899292,2.9,26.2,27761.796167397926,1.01937735329232,0.901980615093206,6.662,27.614811143255984,135.21408596582083,15.0,13.570221934491896,15.535017245971176,6.00805569,73.324,2009.0,493.0,0.0,0.0,1.0,9
4.22070980072021,2.6,26.1,29254.73126851443,3.28762306610411,0.99894734734051,6.979,26.15536846965648,136.09717726272174,16.7,14.928763446119651,14.681379702596107,5.83021832,73.197,2012.0,504.71,1.0,0.0,0.0,9
4.22070980072021,2.6,26.1,29254.73126851443,3.28762306610411,0.99894734734051,6.979,26.15536846965648,136.09717726272174,16.7,14.928763446119651,14.681379702596107,5.83021832,73.197,2012.0,492.903,0.0,1.0,0.0,9
4.22070980072021,2.6,26.1,29254.73126851443,3.28762306610411,0.99894734734051,6.979,26.15536846965648,136.09717726272174,16.7,14.928763446119651,14.681379702596107,5.83021832,73.197,2012.0,499.0,0.0,0.0,1.0,9
5.75182008743286,2.5,25.9,33899.286566165654,0.309364548494975,0.83620005040956,5.048,26.538047268785387,136.58928895220825,13.6,14.76956045538332,14.901991467601686,5.91782522,73.477,2015.0,496.0,1.0,0.0,0.0,9
5.75182008743286,2.5,25.9,33899.286566165654,0.309364548494975,0.83620005040956,5.048,26.538047268785387,136.58928895220825,13.6,14.76956045538332,14.901991467601686,5.91782522,73.477,2015.0,489.0,0.0,1.0,0.0,9
5.75182008743286,2.5,25.9,33899.286566165654,0.309364548494975,0.83620005040956,5.048,26.538047268785387,136.58928895220825,13.6,14.76956045538332,14.901991467601686,5.91782522,73.477,2015.0,492.0,0.0,0.0,1.0,9
4.26605987548828,2.5,25.0,41143.82704867113,2.14949494949493,1.5525016877080169,2.246,26.29988646698681,137.67553425722056,13.6,14.83340328652476,16.62092829018017,6.31673288,73.792,2018.0,501.0,1.0,0.0,0.0,9
4.26605987548828,2.5,25.0,41143.82704867113,2.14949494949493,1.5525016877080169,2.246,26.29988646698681,137.67553425722056,13.6,14.83340328652476,16.62092829018017,6.31673288,73.792,2018.0,498.0,0.0,1.0,0.0,9
4.26605987548828,2.5,25.0,41143.82704867113,2.14949494949493,1.5525016877080169,2.246,26.29988646698681,137.67553425722056,13.6,14.83340328652476,16.62092829018017,6.31673288,73.792,2018.0,499.0,0.0,0.0,1.0,9
8.12193012237549,4.4,25.6,30821.943177174027,2.07507820646507,2.5415244630632072,4.19,20.69939748233661,134.76435,13.6,30.140777884416515,35.70570604706854,7.47102213,85.36,2003.0,523.0,1.0,0.0,0.0,11
8.12193012237549,4.4,25.6,30821.943177174027,2.07507820646507,2.5415244630632072,4.19,20.69939748233661,134.76435,13.6,30.140777884416515,35.70570604706854,7.47102213,85.36,2003.0,506.0,0.0,1.0,0.0,11
8.12193012237549,4.4,25.6,30821.943177174027,2.07507820646507,2.5415244630632072,4.19,20.69939748233661,134.76435,13.6,30.140777884416515,35.70570604706854,7.47102213,85.36,2003.0,514.0,0.0,0.0,1.0,11
7.72990989685059,3.9,25.9,37331.98007919674,1.92422138464594,0.941900436209122,3.897,23.27271811880884,135.9318,14.7,31.860291158869455,37.21202049492542,7.68989229,86.098,2006.0,518.0,1.0,0.0,0.0,11
7.72990989685059,3.9,25.9,37331.98007919674,1.92422138464594,0.941900436209122,3.897,23.27271811880884,135.9318,14.7,31.860291158869455,37.21202049492542,7.68989229,86.098,2006.0,508.0,0.0,1.0,0.0,11
7.72990989685059,3.9,25.9,37331.98007919674,1.92422138464594,0.941900436209122,3.897,23.27271811880884,135.9318,14.7,31.860291158869455,37.21202049492542,7.68989229,86.098,2006.0,513.0,0.0,0.0,1.0,11
8.44888019561768,3.6,26.7,40331.82422552699,1.30470991024337,1.14482602657211,6.409,20.168900134080367,138.077375,12.9,33.18383922008824,42.03344928538564,9.01539803,86.654,2009.0,511.0,1.0,0.0,0.0,11
8.44888019561768,3.6,26.7,40331.82422552699,1.30470991024337,1.14482602657211,6.409,20.168900134080367,138.077375,12.9,33.18383922008824,42.03344928538564,9.01539803,86.654,2009.0,495.0,0.0,1.0,0.0,11
8.44888019561768,3.6,26.7,40331.82422552699,1.30470991024337,1.14482602657211,6.409,20.168900134080367,138.077375,12.9,33.18383922008824,42.03344928538564,9.01539803,86.654,2009.0,503.0,0.0,0.0,1.0,11
